SKU,LEAD_TIMES,MANUFACTURING_COSTS,CUSTOMER_NAME,CUSTOMER_CITY,CUSTOMER_COUNTRY,TRANSP_MODE,SOLD_QTY,PRICE,REVENUE,FREIGHT,STOCK_QTY,REPOSITION,MONTH,YEAR,SKU_LABEL,CUSTOMER_NAME_LABEL,CUSTOMER_CITY_LABEL,CUSTOMER_COUNTRY_LABEL,TRANSP_MODE_LABEL
6296.075786750511,1,35.23,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,14015.0,44.04,617168.86,75911.77,3795.0,60,5,2021,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
13162.844727314232,12,1.52,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,208704.0,1.89,395344.16,48627.33,25480.0,60,5,2021,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
20404.344889129366,26,0.78,22679.14003180492,22679.14003180492,22679.14003180492,23280.574879227053,2728.0,0.98,2673.44,80.2,5280.0,0,5,2021,SKU30,CUSTOMER_04,Genebra,Suíça,Rodoviário
30862.443596482095,8,1.54,22679.14003180492,22679.14003180492,22679.14003180492,23280.574879227053,15960.0,1.93,15388.8,461.66,60480.0,30,5,2021,SKU24,CUSTOMER_04,Genebra,Suíça,Rodoviário
31188.121689386255,17,113.34,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,10440.0,141.67,1479035.6,181921.38,17860.0,60,6,2021,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
6480.820131586234,29,308.78,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,2300.0,385.97,887740.0,109192.02,7320.0,60,6,2021,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
31188.121689386255,14,113.34,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,10440.0,141.67,1479035.6,181921.38,17860.0,60,6,2021,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
13162.844727314232,2,141.33,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,4960.0,176.67,876259.2,107779.88,3920.0,60,6,2021,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
23906.899857283322,17,8.55,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,38400.0,10.69,410628.0,50507.24,33520.0,60,6,2021,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6296.075786750511,29,807.62,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,1584.0,1009.52,799539.84,15990.8,690.0,60,7,2021,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,9,116.06,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,10710.0,145.07,1553748.2,191111.03,35720.0,60,7,2021,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
31188.121689386255,7,17.66,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,22785.0,22.07,502905.2,61857.34,53580.0,60,7,2021,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
31188.121689386255,15,4674.4,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,180.0,5843.0,210348.0,2103.48,8930.0,60,7,2021,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
13162.844727314232,29,35.91,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,15552.0,44.89,698148.64,85872.28,5880.0,60,7,2021,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6480.820131586234,5,611.54,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,500.0,764.43,382215.0,7644.3,2440.0,60,7,2021,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
31188.121689386255,17,4792.64,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,420.0,5990.8,503227.2,25161.36,8930.0,60,8,2021,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
6480.820131586234,29,637.39,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,200.0,796.74,159348.0,7967.4,2440.0,60,8,2021,SKU20,CUSTOMER_01,Barueri,Brasil,Rodoviário
7625.196762063673,1,1320.4,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,2480.0,1650.5,818648.0,16372.96,60.0,60,8,2021,SKU14,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,17,4674.4,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,120.0,5843.0,140232.0,1402.32,8930.0,60,8,2021,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
31188.121689386255,8,70.43,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,3720.0,88.03,327480.0,40280.04,17860.0,60,8,2021,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
6480.820131586234,26,611.54,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,160.0,764.43,122308.8,2446.18,2440.0,60,8,2021,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
23906.899857283322,10,138.95,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,4800.0,173.69,833696.0,102544.61,8380.0,60,8,2021,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
13162.844727314232,25,7.21,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,11232.0,9.02,101294.56,12459.23,7840.0,60,8,2021,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
17606.6362525724,2,526.79,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,3.0,658.49,1975.47,39.51,14.0,60,8,2021,SKU18,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6296.075786750511,20,1609.34,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,1968.0,2011.68,990188.16,19803.76,1380.0,60,8,2021,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6480.820131586234,20,1348.11,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,700.0,1685.14,589799.0,29489.95,4880.0,60,9,2021,SKU20,CUSTOMER_01,Barueri,Brasil,Rodoviário
31188.121689386255,1,61.83,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,10740.0,77.29,830097.0,102101.93,44650.0,60,9,2021,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
6296.075786750511,19,832.88,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,936.0,1041.1,487234.8,9744.7,690.0,60,9,2021,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
7625.196762063673,28,803.92,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,2800.0,1004.9,938296.0,18765.92,36.0,60,9,2021,SKU14,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
23906.899857283322,27,85.91,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,8000.0,107.39,859120.0,105671.76,16760.0,60,9,2021,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6480.820131586234,8,199.78,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,2860.0,249.72,714196.4,87846.16,9760.0,60,9,2021,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
13162.844727314232,6,262.2,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,2688.0,327.74,880977.28,108360.21,3920.0,60,9,2021,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,26,5144.56,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,60.0,6430.7,77168.4,3858.42,8930.0,60,9,2021,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
6296.075786750511,27,146.18,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,5256.0,182.73,960429.84,118132.87,1725.0,60,10,2021,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,12,49.9,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,3960.0,62.38,247023.2,30383.85,26790.0,60,10,2021,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
6480.820131586234,5,710.17,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,200.0,887.71,177542.0,5326.26,2440.0,60,10,2021,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
23906.899857283322,13,1488.52,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,2000.0,1860.65,744260.0,14885.2,8380.0,60,10,2021,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
13162.844727314232,20,6.37,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,109536.0,7.96,872067.04,107264.25,21560.0,60,10,2021,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
7625.196762063673,4,292.26,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,640.0,365.32,233804.8,4676.1,12.0,60,11,2021,SKU14,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6296.075786750511,29,455.96,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,360.0,569.95,205182.0,4103.64,345.0,60,11,2021,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6480.820131586234,19,726.23,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,200.0,907.79,181558.0,9077.9,2440.0,60,11,2021,SKU20,CUSTOMER_01,Barueri,Brasil,Rodoviário
6480.820131586234,17,2156.66,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,899.0,2695.82,810346.36,24310.39,7320.0,60,11,2021,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
23906.899857283322,23,110.65,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,5595.0,138.31,773848.65,95183.38,16760.0,60,11,2021,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
13162.844727314232,1,430.67,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,1824.0,538.34,981925.76,120776.87,5880.0,60,11,2021,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6480.820131586234,10,407.2,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,1600.0,509.0,814400.0,100171.2,4880.0,60,12,2021,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
7625.196762063673,25,1246.8,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,1680.0,1558.5,653852.8,13077.06,48.0,60,12,2021,SKU14,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
23906.899857283322,30,21.08,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,18000.0,26.35,474332.0,58342.84,33520.0,60,12,2021,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6296.075786750511,19,248.02,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,3168.0,310.03,982173.92,120807.39,1725.0,60,12,2021,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,2,14.46,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,7200.0,18.08,130140.0,16007.22,26790.0,60,12,2021,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
6480.820131586234,27,726.23,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,520.0,907.79,472050.8,23602.54,2440.0,60,12,2021,SKU20,CUSTOMER_01,Barueri,Brasil,Rodoviário
13162.844727314232,28,13.57,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,22016.0,16.96,373472.16,45937.08,9800.0,60,12,2021,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6296.075786750511,7,469.41,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,239.0,586.76,140235.64,2804.71,345.0,60,1,2022,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
23906.899857283322,8,71.34,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,7600.0,89.18,677756.0,83363.99,25140.0,60,1,2022,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,14,16631.36,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,540.0,20789.2,749055.0,37452.75,26790.0,60,1,2022,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
6480.820131586234,11,287.9,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,2460.0,359.88,885298.2,108891.68,9760.0,60,1,2022,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
31188.121689386255,29,417.43,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,1620.0,521.78,845290.2,103970.69,35720.0,60,1,2022,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
22046.591142191144,8,6.4,51594.88380170174,51594.88380170174,23150.913151364763,23280.574879227053,10316.0,8.0,20632.0,618.96,5576.0,0,1,2022,SKU35,CUSTOMER_08,Salto,Brasil,Rodoviário
6480.820131586234,29,1466.46,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,140.0,1833.08,128531.8,6426.59,4880.0,60,1,2022,SKU20,CUSTOMER_01,Barueri,Brasil,Rodoviário
7625.196762063673,14,311.33,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,240.0,389.16,93398.4,1867.97,12.0,60,1,2022,SKU14,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
22046.591142191144,1,6.4,51594.88380170174,51594.88380170174,23150.913151364763,23280.574879227053,1596.0,8.0,3192.0,95.76,5576.0,0,2,2022,SKU35,CUSTOMER_08,Salto,Brasil,Rodoviário
31188.121689386255,2,964.51,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,780.0,1205.63,940395.2,115668.61,8930.0,60,2,2022,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
6296.075786750511,29,26.64,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,7944.0,33.31,264583.44,32543.76,1725.0,60,2,2022,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
23906.899857283322,29,52.03,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,12800.0,65.03,832420.0,102387.66,16760.0,60,2,2022,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,25,556.81,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,1380.0,696.02,960504.8,118142.09,8930.0,60,2,2022,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
13162.844727314232,4,53.69,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,11520.0,67.12,773207.2,95104.49,5880.0,60,2,2022,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6480.820131586234,19,699.17,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,17.0,873.96,14857.32,742.87,2440.0,60,2,2022,SKU20,CUSTOMER_01,Barueri,Brasil,Rodoviário
7625.196762063673,6,588.1,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,1280.0,735.12,470507.2,9410.14,24.0,60,2,2022,SKU14,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,6,122.43,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,9615.0,153.04,1471432.4,180986.19,26790.0,60,3,2022,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
52933.31226740358,6,19.2,36471.45636951254,36471.45636951254,23150.913151364763,23280.574879227053,5840.0,24.0,5840.0,525.6,65232.0,0,3,2022,SKU36,CUSTOMER_09,Jundiaí,Brasil,Rodoviário
18375.504607032486,19,468.98,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,497.0,586.23,291356.31,5827.13,4.0,30,3,2022,SKU19,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6480.820131586234,12,655.69,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,100.0,819.61,81961.0,2458.83,2440.0,60,3,2022,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
6480.820131586234,7,665.79,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,200.0,832.24,166448.0,8322.4,2440.0,60,3,2022,SKU20,CUSTOMER_01,Barueri,Brasil,Rodoviário
13162.844727314232,25,1859.81,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,288.0,2324.76,167382.72,3347.65,1960.0,60,3,2022,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
7625.196762063673,19,290.67,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,240.0,363.34,87201.6,1744.03,12.0,60,3,2022,SKU14,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,19,5165.52,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,540.0,6456.9,697345.2,34867.26,8930.0,60,3,2022,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
52933.31226740358,20,12.8,36471.45636951254,36471.45636951254,23150.913151364763,23280.574879227053,6608.0,16.0,6608.0,594.72,43488.0,0,4,2022,SKU36,CUSTOMER_09,Jundiaí,Brasil,Rodoviário
7625.196762063673,24,560.5,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,2236.0,700.62,783293.16,15665.86,24.0,60,4,2022,SKU14,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,20,94.46,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,8280.0,118.07,977651.2,120251.1,53580.0,60,4,2022,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
23906.899857283322,8,8.35,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,27585.0,10.44,287986.05,35422.28,25140.0,60,4,2022,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
7625.196762063673,26,569.34,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,720.0,711.67,256850.4,5137.01,24.0,60,5,2022,SKU14,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,1,117.86,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,5520.0,147.33,813234.4,100027.83,26790.0,60,5,2022,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
6480.820131586234,29,1341.31,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,600.0,1676.64,502992.0,25149.6,4880.0,60,5,2022,SKU20,CUSTOMER_01,Barueri,Brasil,Rodoviário
6296.075786750511,15,1701.52,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,1511.0,2126.9,805884.34,16117.69,1380.0,60,5,2022,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6480.820131586234,25,64.04,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,6860.0,80.05,549175.8,67548.62,17080.0,60,5,2022,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
23906.899857283322,5,62.59,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,8000.0,78.24,625920.0,76988.16,8380.0,60,5,2022,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
18375.504607032486,1,321.39,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,2388.0,401.74,959356.92,118000.9,16.0,30,6,2022,SKU19,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
13162.844727314232,14,67.88,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,8544.0,84.85,724937.76,89167.34,9800.0,60,6,2022,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
52933.31226740358,1,6.4,36471.45636951254,36471.45636951254,23150.913151364763,23280.574879227053,5848.0,8.0,5848.0,526.32,21744.0,0,6,2022,SKU36,CUSTOMER_09,Jundiaí,Brasil,Rodoviário
21880.372992485085,26,1.76,22679.14003180492,22679.14003180492,22679.14003180492,23280.574879227053,1890.0,2.2,4158.0,124.74,9765.0,30,6,2022,SKU27,CUSTOMER_04,Genebra,Suíça,Rodoviário
6480.820131586234,1,665.07,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,575.0,831.34,478020.5,14340.62,2440.0,60,6,2022,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
6296.075786750511,16,377.56,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,1968.0,471.95,928798.16,114242.17,1725.0,60,6,2022,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,1,4944.8,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,420.0,6181.0,519204.0,25960.2,8930.0,60,6,2022,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
19081.2244948974,11,1534.46,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,96.0,1918.08,92067.84,1841.36,58.0,60,6,2022,SKU07,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
19808.570416547314,17,6.05,22679.14003180492,22679.14003180492,22679.14003180492,23280.574879227053,8280.0,7.57,31321.85,939.66,1440.0,0,6,2022,SKU32,CUSTOMER_04,Genebra,Suíça,Rodoviário
13568.667629216188,4,1390.25,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,18.0,1737.81,31280.58,1564.03,1026.0,60,6,2022,SKU10,CUSTOMER_01,Barueri,Brasil,Rodoviário
19094.663024086683,25,1360.24,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,96.0,1700.3,81614.4,1632.29,90.0,60,6,2022,SKU06,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,28,75.13,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,28060.0,93.91,2635046.0,324110.66,53580.0,60,6,2022,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
13568.667629216188,27,1127.82,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,198.0,1409.78,279136.44,8374.09,1026.0,60,6,2022,SKU10,CUSTOMER_01,Serra,Brasil,Rodoviário
28901.81278018128,13,6.97,22679.14003180492,22679.14003180492,22679.14003180492,23280.574879227053,25620.0,8.71,56358.86,1690.77,69000.0,0,6,2022,SKU31,CUSTOMER_04,Genebra,Suíça,Rodoviário
7625.196762063673,18,87.35,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,7200.0,109.19,786193.6,96701.81,72.0,60,7,2022,SKU14,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
20628.174576874564,8,2.46,22679.14003180492,22679.14003180492,22679.14003180492,18984.409377995224,5800.0,3.08,17864.0,3215.52,1885.0,30,7,2022,SKU23,CUSTOMER_04,Genebra,Suíça,Aéreo
21880.372992485085,11,1.72,22679.14003180492,22679.14003180492,22679.14003180492,23280.574879227053,8400.0,2.15,18060.0,541.8,9765.0,30,7,2022,SKU27,CUSTOMER_04,Genebra,Suíça,Rodoviário
31188.121689386255,4,29.84,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,32040.0,37.3,1195090.6,146996.14,71440.0,60,7,2022,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
19081.2244948974,16,9732.02,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,494.0,12165.02,593682.8,11873.66,290.0,60,7,2022,SKU07,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6296.075786750511,24,63.13,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,10608.0,78.91,837091.52,102962.26,4140.0,60,7,2022,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
19726.864203164634,5,6.42,22679.14003180492,22679.14003180492,22679.14003180492,18984.409377995224,16800.0,8.03,44990.4,8098.27,504.0,30,7,2022,SKU26,CUSTOMER_04,Genebra,Suíça,Aéreo
21880.372992485085,16,5.18,22679.14003180492,22679.14003180492,22679.14003180492,18984.409377995224,21000.0,6.48,45444.0,8179.92,29295.0,30,7,2022,SKU27,CUSTOMER_04,Genebra,Suíça,Aéreo
