SKU,LEAD_TIMES,MANUFACTURING_COSTS,CUSTOMER_NAME,CUSTOMER_CITY,CUSTOMER_COUNTRY,TRANSP_MODE,SOLD_QTY,PRICE,REVENUE,FREIGHT,STOCK_QTY,REPOSITION,MONTH,YEAR,SKU_LABEL,CUSTOMER_NAME_LABEL,CUSTOMER_CITY_LABEL,CUSTOMER_COUNTRY_LABEL,TRANSP_MODE_LABEL
20173.268116199775,5,3390.6,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,54.0,4238.25,76288.5,3814.43,8883.0,60,7,2022,SKU08,CUSTOMER_01,Barueri,Brasil,Rodoviário
13568.667629216188,29,1576.49,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,119.0,1970.61,234502.59,7035.08,1026.0,60,7,2022,SKU10,CUSTOMER_01,Serra,Brasil,Rodoviário
19468.39787820569,7,4717.78,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,6.0,5897.22,11794.44,589.72,1188.0,60,7,2022,SKU01,CUSTOMER_01,Barueri,Brasil,Rodoviário
19468.39787820569,30,1572.59,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,36.0,1965.74,70766.64,2123.0,396.0,60,7,2022,SKU01,CUSTOMER_01,Serra,Brasil,Rodoviário
52933.31226740358,19,12.8,36471.45636951254,36471.45636951254,23150.913151364763,23280.574879227053,5144.0,16.0,5144.0,154.32,43488.0,0,7,2022,SKU36,CUSTOMER_09,Jundiaí,Brasil,Rodoviário
13568.667629216188,20,1543.93,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,24.0,1929.91,46317.84,2315.89,1026.0,60,7,2022,SKU10,CUSTOMER_01,Barueri,Brasil,Rodoviário
31188.121689386255,25,5234.16,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,60.0,6542.7,78512.4,3925.62,8930.0,60,7,2022,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
52933.31226740358,28,19.2,36471.45636951254,36471.45636951254,23150.913151364763,23280.574879227053,6568.0,24.0,6568.0,591.12,65232.0,0,7,2022,SKU36,CUSTOMER_09,Jundiaí,Brasil,Rodoviário
23906.899857283322,17,3.36,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,105200.0,4.2,442112.0,54379.78,67040.0,60,7,2022,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
13162.844727314232,6,67.86,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,7872.0,84.82,667729.44,82130.72,7840.0,60,7,2022,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,25,17.58,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,68880.0,21.98,1513731.2,186188.94,62510.0,60,8,2022,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
23906.899857283322,10,11.02,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,37600.0,13.78,518156.0,63733.19,33520.0,60,8,2022,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,8,10375.08,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,225.0,12968.85,290313.45,14515.67,17860.0,60,8,2022,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
20628.174576874564,29,24.68,22679.14003180492,22679.14003180492,22679.14003180492,18984.409377995224,58000.0,30.85,178930.0,32207.4,18850.0,30,8,2022,SKU23,CUSTOMER_04,Genebra,Suíça,Aéreo
6480.820131586234,15,237.85,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,2960.0,297.31,880044.0,108245.41,9760.0,60,8,2022,SKU20,CUSTOMER_01,Barueri,Brasil,Rodoviário
19094.663024086683,1,300.21,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,1958.0,375.26,734767.54,90376.41,630.0,60,8,2022,SKU06,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
30862.443596482095,11,3.7,22679.14003180492,22679.14003180492,22679.14003180492,18984.409377995224,11970.0,4.62,27650.7,4977.13,60480.0,30,8,2022,SKU24,CUSTOMER_04,Genebra,Suíça,Aéreo
20404.344889129366,17,0.6,22679.14003180492,22679.14003180492,22679.14003180492,18984.409377995224,10560.0,0.75,7920.0,1425.6,5280.0,0,8,2022,SKU30,CUSTOMER_04,Genebra,Suíça,Aéreo
13568.667629216188,19,1362.64,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,576.0,1703.29,981097.52,120674.99,2052.0,60,8,2022,SKU10,CUSTOMER_01,Serra,Brasil,Rodoviário
6480.820131586234,5,1342.65,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,680.0,1678.31,571317.0,17139.51,4880.0,60,8,2022,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
19995.81382221596,25,0.33,22679.14003180492,22679.14003180492,22679.14003180492,18984.409377995224,4800.0,0.41,1968.0,354.24,2400.0,30,8,2022,SKU25,CUSTOMER_04,Genebra,Suíça,Aéreo
6296.075786750511,23,434.86,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,20.0,543.57,10871.4,217.43,345.0,60,8,2022,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
52933.31226740358,27,6.4,36471.45636951254,36471.45636951254,23150.913151364763,23280.574879227053,1480.0,8.0,1480.0,44.4,21744.0,0,8,2022,SKU36,CUSTOMER_09,Jundiaí,Brasil,Rodoviário
13568.667629216188,11,1032.25,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,738.0,1290.32,952254.54,117127.31,3078.0,60,8,2022,SKU10,CUSTOMER_01,Barueri,Brasil,Rodoviário
20080.45821837003,27,0.33,22679.14003180492,22679.14003180492,22679.14003180492,18984.409377995224,3600.0,0.41,1476.0,265.68,1200.0,0,8,2022,SKU33,CUSTOMER_04,Genebra,Suíça,Aéreo
30862.443596482095,5,3.7,22679.14003180492,22679.14003180492,22679.14003180492,23280.574879227053,16800.0,4.62,38808.0,1164.24,60480.0,30,9,2022,SKU24,CUSTOMER_04,Genebra,Suíça,Rodoviário
18504.08507946941,17,129.17,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,5712.0,161.46,922267.68,113438.92,660.0,30,9,2022,SKU03,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,14,50.0,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,14280.0,62.49,892426.0,109768.4,35720.0,60,9,2022,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
13162.844727314232,19,1930.3,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,80.0,2412.88,48257.6,965.15,1960.0,60,9,2022,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
19093.991097627222,8,341.57,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,1920.0,426.97,819774.4,100832.25,272.0,30,9,2022,SKU04,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
7625.196762063673,14,51.32,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,13234.0,64.15,848914.18,104416.44,72.0,60,9,2022,SKU14,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,22,5223.8,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,115.0,6529.75,150184.25,7509.21,8930.0,60,9,2022,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
31188.121689386255,7,276.2,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,2040.0,345.24,704298.0,86628.65,17860.0,60,9,2022,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
19081.728439741997,13,518.71,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,1500.0,648.39,972590.0,119628.57,74.0,30,9,2022,SKU02,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
23906.899857283322,11,3092.24,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,445.0,3865.3,171476.9,3429.54,16760.0,60,9,2022,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
19063.33445291416,17,2236.1,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,398.0,2795.12,278114.44,5562.29,28.0,30,9,2022,SKU05,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
20173.268116199775,26,19.61,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,8784.0,24.51,215319.84,26484.34,17766.0,60,9,2022,SKU08,CUSTOMER_01,Serra,Brasil,Rodoviário
19093.991097627222,29,1291.71,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,28.0,1614.64,22604.96,452.1,68.0,30,10,2022,SKU04,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
18504.08507946941,10,4283.95,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,114.0,5354.94,101743.86,2034.88,330.0,30,10,2022,SKU03,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
18375.504607032486,8,410.44,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,1800.0,513.05,923490.0,113589.27,12.0,30,10,2022,SKU19,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
13162.844727314232,24,120.44,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,5952.0,150.55,896087.68,110218.78,3920.0,60,10,2022,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6296.075786750511,4,2247.59,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,1368.0,2809.49,769942.08,15398.84,1725.0,60,10,2022,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
30862.443596482095,17,5.54,22679.14003180492,22679.14003180492,22679.14003180492,23280.574879227053,25200.0,6.93,58212.0,1746.36,90720.0,30,10,2022,SKU24,CUSTOMER_04,Genebra,Suíça,Rodoviário
52933.31226740358,4,12.8,36471.45636951254,36471.45636951254,23150.913151364763,23280.574879227053,9352.0,16.0,9352.0,841.68,43488.0,0,10,2022,SKU36,CUSTOMER_09,Jundiaí,Brasil,Rodoviário
6480.820131586234,3,728.36,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,40.0,910.45,36418.0,1820.9,2440.0,60,11,2022,SKU20,CUSTOMER_01,Barueri,Brasil,Rodoviário
6480.820131586234,16,242.78,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,2980.0,303.47,904341.4,111233.99,12200.0,60,11,2022,SKU20,CUSTOMER_01,Barueri,Brasil,Rodoviário
23906.899857283322,12,1663.56,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,800.0,2079.45,332712.0,6654.24,8380.0,60,11,2022,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,6,16.13,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,9180.0,20.16,185063.6,22762.82,44650.0,60,11,2022,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
19063.33445291416,10,523.14,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,1500.0,653.92,980880.0,120648.24,70.0,30,11,2022,SKU05,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
13568.667629216188,7,1548.06,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,306.0,1935.07,592131.42,17763.94,1026.0,60,11,2022,SKU10,CUSTOMER_01,Serra,Brasil,Rodoviário
13568.667629216188,19,1516.09,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,18.0,1895.11,34111.98,1705.6,1026.0,60,11,2022,SKU10,CUSTOMER_01,Barueri,Brasil,Rodoviário
7625.196762063673,7,321.12,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,320.0,401.4,128448.0,2568.96,12.0,60,11,2022,SKU14,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6480.820131586234,26,267.93,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,2280.0,334.91,763602.0,93923.05,4880.0,60,11,2022,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
13568.667629216188,25,144.76,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,2268.0,180.95,410387.52,50477.66,4104.0,60,11,2022,SKU10,CUSTOMER_01,Barueri,Brasil,Rodoviário
18504.08507946941,27,4405.15,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,960.0,5506.44,881030.4,17620.61,330.0,30,11,2022,SKU03,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,11,17634.12,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,180.0,22042.65,264511.8,13225.59,26790.0,60,11,2022,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
52933.31226740358,25,32.0,36471.45636951254,36471.45636951254,23150.913151364763,23280.574879227053,22656.0,40.0,22656.0,2039.04,108720.0,0,11,2022,SKU36,CUSTOMER_09,Jundiaí,Brasil,Rodoviário
18375.504607032486,7,299.42,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,1200.0,374.28,149712.0,2994.24,12.0,30,11,2022,SKU19,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
19081.728439741997,3,220.25,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,2936.0,275.31,808304.8,99421.49,370.0,30,11,2022,SKU02,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
19093.991097627222,8,147.03,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,4576.0,183.78,840990.88,103441.88,272.0,30,11,2022,SKU04,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
13162.844727314232,26,4244.61,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,384.0,5305.76,251253.12,5025.06,3920.0,60,11,2022,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6296.075786750511,11,331.41,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,2304.0,414.26,954449.28,117397.26,1035.0,60,12,2022,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
7625.196762063673,18,78.04,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,8720.0,97.56,850688.0,104634.62,120.0,60,12,2022,SKU14,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,19,126.92,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,24480.0,158.65,3883640.8,477687.82,53580.0,60,12,2022,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
52933.31226740358,24,12.8,36471.45636951254,36471.45636951254,23150.913151364763,23280.574879227053,7656.0,16.0,7656.0,229.68,43488.0,0,12,2022,SKU36,CUSTOMER_09,Jundiaí,Brasil,Rodoviário
19063.33445291416,11,1158.4,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,34.0,1448.0,24616.0,492.32,14.0,30,12,2022,SKU05,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
18375.504607032486,30,1554.65,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,1205.0,1943.31,778679.7,15573.59,12.0,30,12,2022,SKU19,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
20173.268116199775,17,132.08,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,7614.0,165.1,1257053.84,154617.62,17766.0,60,12,2022,SKU08,CUSTOMER_01,Serra,Brasil,Rodoviário
6480.820131586234,11,66.48,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,12300.0,83.09,1022063.0,125713.75,12200.0,60,12,2022,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
19081.728439741997,27,1184.51,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,92.0,1480.64,68109.44,1362.19,74.0,30,12,2022,SKU02,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
20173.268116199775,26,2548.11,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,108.0,3185.14,171997.56,8599.88,5922.0,60,12,2022,SKU08,CUSTOMER_01,Barueri,Brasil,Rodoviário
13162.844727314232,18,46.93,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,11424.0,58.66,670175.84,82431.63,13720.0,60,12,2022,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,30,148.77,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,5220.0,185.96,970693.4,119395.29,26790.0,60,12,2022,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
13568.667629216188,29,3127.1,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,324.0,3908.88,632421.0,18972.63,2052.0,60,12,2022,SKU10,CUSTOMER_01,Serra,Brasil,Rodoviário
13568.667629216188,22,1580.72,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,108.0,1975.9,213397.2,10669.86,1026.0,60,12,2022,SKU10,CUSTOMER_01,Barueri,Brasil,Rodoviário
52933.31226740358,14,12.8,36471.45636951254,36471.45636951254,23150.913151364763,23280.574879227053,16408.0,16.0,16408.0,1476.72,43488.0,0,12,2022,SKU36,CUSTOMER_09,Jundiaí,Brasil,Rodoviário
18504.08507946941,13,8440.85,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,144.0,10551.06,126692.1,2533.84,660.0,30,12,2022,SKU03,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
19110.537286691528,23,5119.34,19110.537286691528,19110.537286691528,19110.537286691528,18984.409377995224,369.0,6399.18,393549.57,70838.92,852.0,60,12,2022,SKU09,CUSTOMER_03,Palo Alto,Estados Unidos,Aéreo
23906.899857283322,25,18.12,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,88400.0,22.65,2002152.0,246264.7,67040.0,60,12,2022,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
19093.991097627222,5,152.49,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,4800.0,190.61,914944.0,112538.11,272.0,30,1,2023,SKU04,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
18375.504607032486,10,517.66,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,41.0,647.08,26530.28,530.61,4.0,30,1,2023,SKU19,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
19081.728439741997,15,1191.18,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,84.0,1488.98,62537.16,1250.74,74.0,30,1,2023,SKU02,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6296.075786750511,25,487.74,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,480.0,609.68,292646.4,5852.93,345.0,60,1,2023,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
22046.591142191144,29,38.4,51594.88380170174,51594.88380170174,23150.913151364763,23280.574879227053,37288.0,48.0,74576.0,2237.28,33456.0,0,1,2023,SKU35,CUSTOMER_08,Salto,Brasil,Rodoviário
19081.2244948974,9,4012.13,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,300.0,5015.16,376137.0,7522.74,116.0,60,1,2023,SKU07,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6480.820131586234,16,234.26,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,3000.0,292.82,878464.0,108051.07,9760.0,60,1,2023,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
18504.08507946941,23,212.03,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,3360.0,265.04,890524.8,109534.55,660.0,30,1,2023,SKU03,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
13568.667629216188,11,4764.88,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,450.0,5956.1,890158.68,44507.93,3078.0,60,1,2023,SKU10,CUSTOMER_01,Barueri,Brasil,Rodoviário
13568.667629216188,15,1582.78,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,216.0,1978.47,427349.52,12820.49,1026.0,60,1,2023,SKU10,CUSTOMER_01,Serra,Brasil,Rodoviário
31188.121689386255,24,23.68,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,22320.0,29.6,660740.8,81271.12,35720.0,60,1,2023,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
31188.121689386255,10,6152.44,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,540.0,7690.55,830579.4,41528.97,8930.0,60,1,2023,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
13162.844727314232,14,9.46,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,45504.0,11.82,537978.4,66171.34,17640.0,60,1,2023,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
7625.196762063673,1,335.3,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,238.0,419.12,99750.56,1995.01,12.0,60,1,2023,SKU14,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
20173.268116199775,13,449.58,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,1656.0,561.97,930627.36,114467.17,8883.0,60,1,2023,SKU08,CUSTOMER_01,Serra,Brasil,Rodoviário
23906.899857283322,1,23.71,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,12800.0,29.64,379364.0,46661.77,16760.0,60,1,2023,SKU15,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
19110.537286691528,8,853.38,19110.537286691528,19110.537286691528,19110.537286691528,18984.409377995224,1.0,1066.73,1066.73,192.01,142.0,60,1,2023,SKU09,CUSTOMER_03,Palo Alto,Estados Unidos,Aéreo
31188.121689386255,13,5955.16,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,540.0,7443.95,803946.6,40197.33,8930.0,60,2,2023,SKU21,CUSTOMER_01,Barueri,Brasil,Rodoviário
19094.663024086683,5,1683.47,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,48.0,2104.34,50504.16,1010.08,90.0,60,2,2023,SKU06,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
31188.121689386255,26,4.02,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,34210.0,5.02,171880.5,21141.3,62510.0,60,2,2023,SKU21,CUSTOMER_01,Serra,Brasil,Rodoviário
6480.820131586234,9,750.21,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,200.0,937.76,187552.0,5626.56,2440.0,60,2,2023,SKU20,CUSTOMER_01,Serra,Brasil,Rodoviário
18504.08507946941,30,25.45,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,7680.0,31.82,244362.4,30056.58,1320.0,30,2,2023,SKU03,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
13568.667629216188,16,791.53,15840.516002071054,22188.80474917698,23150.913151364763,23280.574879227053,928.0,989.41,918174.08,112935.41,7182.0,60,2,2023,SKU10,CUSTOMER_01,Serra,Brasil,Rodoviário
13162.844727314232,7,48.7,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,55968.0,60.88,3407127.52,419076.68,17640.0,60,2,2023,SKU17,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
22046.591142191144,20,25.6,51594.88380170174,51594.88380170174,23150.913151364763,23280.574879227053,12580.0,32.0,25160.0,754.8,22304.0,0,2,2023,SKU35,CUSTOMER_08,Salto,Brasil,Rodoviário
19468.39787820569,10,1852.5,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,108.0,2315.62,250086.96,12504.35,396.0,60,2,2023,SKU01,CUSTOMER_01,Barueri,Brasil,Rodoviário
6296.075786750511,22,277.9,9452.02038958798,9452.02038958798,23150.913151364763,23280.574879227053,2568.0,347.38,892065.04,109724.0,2070.0,60,2,2023,SKU16,CUSTOMER_02,Sorocaba,Brasil,Rodoviário
6480.820131586234,24,3138.1,15840.516002071054,8464.781715291463,23150.913151364763,23280.574879227053,440.0,3922.63,430144.8,21507.24,9760.0,60,2,2023,SKU20,CUSTOMER_01,Barueri,Brasil,Rodoviário
